,subject,rule,init_rev,acc_subj,acc_norm
340,doNd8T8QMhErhgp5AAAL,Iota,0,1.0,0.7187375
341,doNd8T8QMhErhgp5AAAL,Iota,1,1.0,0.8766875
342,doNd8T8QMhErhgp5AAAL,Kappa,0,0.875,0.5582499999999985
343,doNd8T8QMhErhgp5AAAL,Kappa,1,0.5,0.7959624999999999
344,doNd8T8QMhErhgp5AAAL,Omega,0,0.5,0.45577499999999976
345,doNd8T8QMhErhgp5AAAL,Omega,1,0.5,0.9995249999999999
346,doNd8T8QMhErhgp5AAAL,Upsilon,0,0.625,0.81425
347,doNd8T8QMhErhgp5AAAL,Upsilon,1,0.625,0.99825
348,doNd8T8QMhErhgp5AAAL,Zeta,0,0.75,0.8216375
349,doNd8T8QMhErhgp5AAAL,Zeta,1,1.0,0.9854625
350,UQIJo156uDVLjDEFAAAK,Iota,0,0.75,0.5095124999999996
351,UQIJo156uDVLjDEFAAAK,Iota,1,1.0,0.9782124999999998
352,UQIJo156uDVLjDEFAAAK,Kappa,0,1.0,0.49577499999999985
353,UQIJo156uDVLjDEFAAAK,Kappa,1,1.0,0.5926750000000001
354,UQIJo156uDVLjDEFAAAK,Omega,0,0.625,0.6247625
355,UQIJo156uDVLjDEFAAAK,Omega,1,0.5,0.7224624999999998
356,UQIJo156uDVLjDEFAAAK,Upsilon,0,0.625,0.9447749999999999
357,UQIJo156uDVLjDEFAAAK,Upsilon,1,0.625,0.9927250000000001
358,UQIJo156uDVLjDEFAAAK,Zeta,0,0.625,0.515862499999997
359,UQIJo156uDVLjDEFAAAK,Zeta,1,1.0,0.944725
360,7ey5lg3pMFVpQce_AAAH,Iota,0,1.0,0.6243375000000001
361,7ey5lg3pMFVpQce_AAAH,Iota,1,1.0,0.8951374999999999
362,7ey5lg3pMFVpQce_AAAH,Zeta,0,1.0,0.9879249999999999
363,7ey5lg3pMFVpQce_AAAH,Zeta,1,1.0,0.9910249999999999
364,7ey5lg3pMFVpQce_AAAH,Kappa,0,1.0,0.5433874999999999
365,7ey5lg3pMFVpQce_AAAH,Kappa,1,1.0,0.5153999999999999
366,7ey5lg3pMFVpQce_AAAH,Upsilon,0,0.625,0.7075375
367,7ey5lg3pMFVpQce_AAAH,Upsilon,1,0.625,0.9726374999999999
368,7ey5lg3pMFVpQce_AAAH,Omega,0,0.75,0.6248875
369,7ey5lg3pMFVpQce_AAAH,Omega,1,0.375,0.5770000000000001
370,P5INvT1S-pUfBVIdAAAI,Iota,0,0.625,0.501874999999999
371,P5INvT1S-pUfBVIdAAAI,Iota,1,0.625,0.7578124999999999
372,P5INvT1S-pUfBVIdAAAI,Zeta,0,0.375,0.5326749999999973
373,P5INvT1S-pUfBVIdAAAI,Zeta,1,0.375,0.9876
374,P5INvT1S-pUfBVIdAAAI,Kappa,0,0.625,0.5005749999999999
375,P5INvT1S-pUfBVIdAAAI,Kappa,1,0.625,0.5174
376,P5INvT1S-pUfBVIdAAAI,Upsilon,0,0.625,0.6042624999999984
377,P5INvT1S-pUfBVIdAAAI,Upsilon,1,0.625,0.7626374999999996
378,P5INvT1S-pUfBVIdAAAI,Omega,0,0.625,0.62495
379,P5INvT1S-pUfBVIdAAAI,Omega,1,0.625,0.6075
380,6dGY6eysj_-2bjNCAAAK,Iota,0,1.0,0.8197875
381,6dGY6eysj_-2bjNCAAAK,Iota,1,1.0,0.5958250000000002
382,6dGY6eysj_-2bjNCAAAK,Kappa,0,0.375,0.36047499999999966
383,6dGY6eysj_-2bjNCAAAK,Kappa,1,0.375,0.8778875
384,6dGY6eysj_-2bjNCAAAK,Zeta,0,1.0,0.9737125000000001
385,6dGY6eysj_-2bjNCAAAK,Zeta,1,1.0,0.9950749999999998
386,6dGY6eysj_-2bjNCAAAK,Omega,0,0.5,0.5151749999999963
387,6dGY6eysj_-2bjNCAAAK,Omega,1,0.5,0.624875
388,6dGY6eysj_-2bjNCAAAK,Upsilon,0,0.875,0.7224874999999997
389,6dGY6eysj_-2bjNCAAAK,Upsilon,1,1.0,0.9042375
390,Jw9DOmVyloFjpcRXAAAJ,Iota,0,0.375,0.6062874999999994
391,Jw9DOmVyloFjpcRXAAAJ,Iota,1,1.0,0.6143124999999999
392,Jw9DOmVyloFjpcRXAAAJ,Kappa,0,0.5,0.8034125000000004
393,Jw9DOmVyloFjpcRXAAAJ,Kappa,1,0.375,0.7690125000000001
394,Jw9DOmVyloFjpcRXAAAJ,Zeta,0,1.0,0.9855875000000001
395,Jw9DOmVyloFjpcRXAAAJ,Zeta,1,1.0,0.9866874999999999
396,Jw9DOmVyloFjpcRXAAAJ,Omega,0,0.625,0.8988749999999998
397,Jw9DOmVyloFjpcRXAAAJ,Omega,1,0.5,0.7205624999999998
398,Jw9DOmVyloFjpcRXAAAJ,Upsilon,0,1.0,0.7180624999999998
399,Jw9DOmVyloFjpcRXAAAJ,Upsilon,1,1.0,0.6225125
400,T3whPHkibRMFwKcJAAAN,Zeta,0,1.0,0.5252374999999976
401,T3whPHkibRMFwKcJAAAN,Zeta,1,1.0,0.7840999999999997
402,T3whPHkibRMFwKcJAAAN,Iota,0,0.75,0.6311999999999998
403,T3whPHkibRMFwKcJAAAN,Iota,1,0.75,0.5508999999999997
404,T3whPHkibRMFwKcJAAAN,Omega,0,0.875,0.7371749999999999
405,T3whPHkibRMFwKcJAAAN,Omega,1,1.0,0.8216874999999999
406,T3whPHkibRMFwKcJAAAN,Kappa,0,0.75,0.8481000000000002
407,T3whPHkibRMFwKcJAAAN,Kappa,1,1.0,0.8566124999999999
408,T3whPHkibRMFwKcJAAAN,Upsilon,0,0.5,0.7361249999999989
409,T3whPHkibRMFwKcJAAAN,Upsilon,1,0.5,0.9934374999999999
410,JTLrmcM2mG5PPqgaAAAO,Zeta,0,0.625,0.7317749999999976
411,JTLrmcM2mG5PPqgaAAAO,Zeta,1,0.5,0.8007374999999998
412,JTLrmcM2mG5PPqgaAAAO,Iota,0,0.625,0.47422500000000006
413,JTLrmcM2mG5PPqgaAAAO,Iota,1,0.625,0.9721
414,JTLrmcM2mG5PPqgaAAAO,Omega,0,1.0,0.6271499999999998
415,JTLrmcM2mG5PPqgaAAAO,Omega,1,1.0,0.8517875000000001
416,JTLrmcM2mG5PPqgaAAAO,Kappa,0,0.625,0.6075874999999994
417,JTLrmcM2mG5PPqgaAAAO,Kappa,1,0.75,0.8098125
418,JTLrmcM2mG5PPqgaAAAO,Upsilon,0,0.625,0.9660874999999998
419,JTLrmcM2mG5PPqgaAAAO,Upsilon,1,0.375,0.9627125
